episode,shots,reward,moving_avg_shots,moving_avg_rewards
1,13268,-1307.2999999998974,13268.0,-1307.2999999998974
2,19,20.6,6643.5,-643.3499999999487
3,917,-72.19999999999959,4734.666666666667,-452.96666666663236
4,42,15.300000000000008,3561.5,-335.8999999999743
5,4297,-410.20000000002705,3708.6,-350.75999999998487
6,29,16.6,3095.3333333333335,-289.53333333332074
7,1738,-151.2999999999948,2901.4285714285716,-269.78571428570274
8,2199,-200.3999999999923,2813.625,-261.1124999999889
9,25,20.000000000000007,2503.777777777778,-229.87777777776793
10,837,-61.199999999999946,2337.1,-213.00999999999112
11,29,19.6,2127.2727272727275,-191.8636363636283
12,4067,-384.20000000002227,2288.9166666666665,-207.8916666666611
13,5192,-496.70000000004785,2512.230769230769,-230.10769230769088
14,4736,-454.100000000037,2671.0714285714284,-246.1071428571442
15,1613,-138.79999999999555,2600.5333333333333,-238.95333333333429
16,585,-36.00000000000045,2474.5625,-226.2687500000009
17,1879,-165.399999999994,2439.529411764706,-222.68823529411816
18,365,-14.000000000000146,2324.277777777778,-211.09444444444492
19,51,14.400000000000013,2204.6315789473683,-199.2263157894741
20,823,-62.800000000000125,2135.55,-192.40500000000043
21,29,19.60000000000001,2035.2380952380952,-182.30952380952422
22,3863,-366.8000000000172,2118.318181818182,-190.6954545454557
23,1353,-115.79999999999711,2085.0434782608695,-187.4391304347836
24,2029,-180.39999999999316,2082.7083333333335,-187.14583333333402
25,1777,-158.1999999999947,2070.48,-185.98800000000043
26,2532,-233.6999999999904,2088.230769230769,-187.82307692307697
27,549,-35.40000000000037,2031.2222222222222,-182.17777777777786
28,1159,-93.3999999999981,2000.0714285714287,-179.00714285714284
29,4194,-399.9000000000247,2075.7241379310344,-186.62413793103534
30,708,-51.3000000000006,2030.1333333333334,-182.11333333333417
31,19,14.600000000000001,1965.258064516129,-175.76774193548468
32,1877,-168.19999999999413,1962.5,-175.53125000000057
33,93,10.200000000000024,1905.8484848484848,-169.90303030303085
34,26,16.900000000000006,1850.5588235294117,-164.4088235294123
35,2060,-183.49999999999298,1856.5428571428572,-164.95428571428604
36,1472,-127.69999999999644,1845.861111111111,-163.91944444444465
37,424,-22.900000000000183,1807.4324324324325,-160.10810810810833
38,694,-49.900000000000574,1778.1315789473683,-157.20789473684235
39,730,-53.50000000000062,1751.2564102564102,-154.5487179487182
40,1396,-117.09999999999675,1742.375,-153.61250000000015
41,517,-29.20000000000035,1712.4878048780488,-150.578048780488
42,1589,-136.39999999999566,1709.547619047619,-150.24047619047627
43,44,18.100000000000012,1670.8139534883721,-146.3255813953489
44,18,20.700000000000003,1633.25,-142.5295454545455
45,1169,-97.39999999999816,1622.9333333333334,-141.52666666666667
46,27,13.800000000000006,1588.2391304347825,-138.15
47,17,20.800000000000004,1554.8085106382978,-134.76808510638298
48,46,14.900000000000006,1523.375,-131.65
49,1923,-172.79999999999387,1531.530612244898,-132.4897959183672
50,38,18.70000000000001,1501.66,-129.46599999999987
51,1988,-179.2999999999935,1511.1960784313726,-130.44313725490173
52,2546,-235.09999999999033,1531.0961538461538,-132.4557692307688
53,18,20.700000000000003,1502.5471698113208,-129.56603773584865
54,667,-47.20000000000054,1487.0740740740741,-128.04074074074035
55,20,17.500000000000007,1460.4,-125.39454545454507
56,1142,-94.69999999999831,1454.7142857142858,-124.84642857142815
57,2116,-189.09999999999266,1466.3157894736842,-125.97368421052578
58,20,17.500000000000004,1441.3793103448277,-123.49999999999946
59,827,-63.20000000000012,1430.9661016949153,-122.47796610169439
60,15,18.0,1407.3666666666666,-120.13666666666614
61,37,12.800000000000008,1384.9016393442623,-117.95737704917981
62,411,-18.6000000000002,1369.1935483870968,-116.35483870967693
63,38,18.70000000000001,1348.063492063492,-114.21111111111063
64,35,19.000000000000007,1327.546875,-112.12968749999952
65,77,11.800000000000024,1308.3076923076924,-110.22307692307645
66,23,20.200000000000003,1288.8333333333333,-108.24696969696923
67,1004,-77.89999999999898,1284.5820895522388,-107.79402985074579
68,423,-22.800000000000182,1271.9117647058824,-106.54411764705836
69,36,18.90000000000001,1254.0,-104.72608695652129
70,36,18.900000000000006,1236.6,-102.95999999999955
71,10,21.5,1219.3239436619717,-101.20704225352068
72,948,-75.29999999999941,1215.5555555555557,-100.84722222222177
73,997,-77.19999999999902,1212.5616438356165,-100.52328767123241
74,36,15.90000000000001,1196.662162162162,-98.94999999999955
75,371,-17.600000000000108,1185.6533333333334,-97.8653333333329
76,16,20.899999999999995,1170.2631578947369,-96.30263157894694
77,1828,-163.2999999999944,1178.8051948051948,-97.17272727272677
78,401,-17.600000000000186,1168.8333333333333,-96.15256410256362
79,582,-35.70000000000044,1161.4050632911392,-95.38734177215143
80,18,14.700000000000005,1147.1125,-94.01124999999954
81,12,18.3,1133.0987654320988,-92.62469135802422
82,651,-42.60000000000054,1127.219512195122,-92.01463414634101
83,1900,-170.499999999994,1136.5301204819277,-92.9602409638549
