episode,shots,reward,moving_avg_shots,moving_avg_rewards
1,450,-25.500000000000227,450.0,-25.500000000000227
2,259,-6.399999999999947,354.5,-15.950000000000088
3,190,0.5000000000000266,299.6666666666667,-10.466666666666717
4,31,16.400000000000006,232.5,-3.7500000000000355
5,47,14.800000000000013,195.4,-0.04000000000002579
6,127,6.80000000000001,184.0,1.09999999999998
7,53,14.200000000000012,165.28571428571428,2.971428571428556
8,93,10.200000000000014,156.25,3.8749999999999885
9,66,12.900000000000015,146.22222222222223,4.877777777777769
10,23,20.200000000000006,133.9,6.409999999999992
11,30,16.500000000000004,124.45454545454545,7.32727272727272
12,120,7.500000000000011,124.08333333333333,7.3416666666666615
13,44,18.100000000000012,117.92307692307692,8.169230769230765
14,97,9.800000000000017,116.42857142857143,8.285714285714283
15,23,14.200000000000001,110.2,8.679999999999998
16,120,10.500000000000004,110.8125,8.79375
17,33,19.20000000000001,106.23529411764706,9.405882352941177
18,92,13.300000000000006,105.44444444444444,9.622222222222224
19,62,13.300000000000011,103.15789473684211,9.815789473684212
20,22,17.300000000000004,99.1,10.190000000000001
21,27,16.800000000000004,95.66666666666667,10.504761904761907
22,39,18.60000000000001,93.0909090909091,10.872727272727275
23,108,8.700000000000014,93.73913043478261,10.77826086956522
24,45,15.00000000000001,91.70833333333333,10.954166666666667
25,11,15.4,88.48,11.132
26,41,15.400000000000006,86.65384615384616,11.296153846153848
27,81,11.400000000000013,86.44444444444444,11.300000000000002
28,44,12.100000000000009,84.92857142857143,11.328571428571433
29,27,13.799999999999999,82.93103448275862,11.41379310344828
30,27,13.800000000000006,81.06666666666666,11.493333333333338
31,86,13.900000000000004,81.2258064516129,11.570967741935487
32,17,20.8,79.21875,11.859375000000002
33,8,15.700000000000001,77.06060606060606,11.975757575757576
34,18,17.700000000000003,75.32352941176471,12.144117647058824
35,25,17.000000000000004,73.88571428571429,12.282857142857145
36,24,17.10000000000001,72.5,12.416666666666668
37,50,14.500000000000014,71.89189189189189,12.472972972972974
38,24,14.100000000000001,70.63157894736842,12.515789473684213
39,18,20.700000000000003,69.28205128205128,12.725641025641027
40,45,18.000000000000014,68.675,12.857500000000005
41,19,17.6,67.46341463414635,12.973170731707322
42,30,16.500000000000007,66.57142857142857,13.057142857142862
43,50,17.500000000000014,66.18604651162791,13.160465116279074
44,26,19.900000000000006,65.27272727272727,13.313636363636368
45,48,17.700000000000003,64.88888888888889,13.411111111111117
46,82,11.300000000000004,65.26086956521739,13.365217391304352
47,60,13.500000000000016,65.14893617021276,13.368085106382983
48,24,17.100000000000005,64.29166666666667,13.445833333333338
49,26,16.900000000000006,63.51020408163265,13.516326530612249
50,50,14.500000000000005,63.24,13.536000000000003
51,10,18.5,62.19607843137255,13.633333333333336
52,55,14.000000000000014,62.05769230769231,13.640384615384619
53,28,16.700000000000003,61.41509433962264,13.698113207547173
54,29,16.6,60.81481481481482,13.751851851851857
55,29,16.600000000000005,60.236363636363635,13.803636363636368
56,24,20.1,59.589285714285715,13.916071428571431
57,28,19.700000000000006,59.03508771929825,14.017543859649127
58,19,17.6,58.3448275862069,14.07931034482759
59,26,16.900000000000002,57.79661016949152,14.127118644067801
60,24,14.100000000000003,57.233333333333334,14.12666666666667
61,25,17.000000000000007,56.704918032786885,14.173770491803284
62,17,14.8,56.064516129032256,14.183870967741939
63,60,13.500000000000014,56.12698412698413,14.173015873015876
64,33,16.20000000000001,55.765625,14.204687500000004
65,49,17.60000000000001,55.66153846153846,14.256923076923082
66,20,14.500000000000004,55.121212121212125,14.260606060606065
67,60,13.500000000000012,55.19402985074627,14.249253731343288
68,20,17.5,54.6764705882353,14.297058823529415
69,73,12.200000000000003,54.94202898550725,14.266666666666671
70,36,15.900000000000007,54.67142857142857,14.290000000000004
71,15,15.0,54.11267605633803,14.300000000000004
72,31,19.40000000000001,53.791666666666664,14.370833333333337
73,38,15.70000000000001,53.57534246575342,14.389041095890414
74,60,13.500000000000014,53.66216216216216,14.377027027027031
75,30,16.500000000000007,53.346666666666664,14.405333333333338
76,35,16.000000000000007,53.10526315789474,14.426315789473689
77,18,14.7,52.64935064935065,14.429870129870135
78,52,11.300000000000008,52.64102564102564,14.389743589743594
79,44,18.100000000000016,52.53164556962025,14.436708860759497
80,17,20.799999999999997,52.0875,14.516250000000003
81,19,17.6,51.67901234567901,14.554320987654322
82,44,18.10000000000001,51.58536585365854,14.597560975609756
83,16,20.9,51.1566265060241,14.673493975903616
84,48,14.700000000000014,51.11904761904762,14.673809523809526
85,26,19.900000000000002,50.8235294117647,14.735294117647062
86,15,18.000000000000004,50.406976744186046,14.77325581395349
87,14,21.099999999999998,49.98850574712644,14.845977011494254
88,31,19.400000000000006,49.77272727272727,14.897727272727279
89,31,16.400000000000006,49.561797752808985,14.91460674157304
90,23,17.200000000000003,49.266666666666666,14.940000000000007
91,29,16.60000000000001,49.043956043956044,14.958241758241764
