episode,shots,reward,mode_switches,moving_avg_shots,moving_avg_rewards
1379,89,30.999999999999993,2,76.75,31.594999999999974
1380,65,36.399999999999956,4,76.78,31.62199999999997
1381,55,37.39999999999997,4,76.49,31.680999999999973
1382,62,30.699999999999996,5,75.94,31.705999999999975
1383,75,26.40000000000001,5,75.49,31.69099999999997
1384,96,27.299999999999923,2,76.12,31.65799999999997
1385,43,35.6,4,75.7,31.72999999999997
1386,71,20.79999999999997,4,76.05,31.604999999999972
1387,125,27.39999999999987,4,76.41,31.538999999999973
1388,69,29.99999999999995,4,76.33,31.48699999999997
1389,52,34.69999999999999,6,75.86,31.533999999999974
1390,91,33.79999999999993,5,75.86,31.62399999999997
1391,81,34.79999999999996,6,76.27,31.58299999999997
1392,101,26.79999999999997,3,76.87,31.46299999999997
1393,109,28.999999999999957,2,76.58,31.491999999999976
1394,136,23.29999999999997,2,77.32,31.387999999999973
1395,77,29.200000000000006,4,77.4,31.349999999999973
1396,90,30.89999999999995,2,77.52,31.33799999999997
1397,69,29.999999999999936,3,77.51,31.398999999999972
1398,45,35.39999999999998,4,77.0,31.479999999999972
1399,50,31.899999999999988,2,76.71,31.508999999999972
1400,45,32.39999999999996,2,76.34,31.515999999999973
1401,56,31.299999999999983,5,76.45,31.504999999999978
1402,91,27.799999999999976,4,76.79,31.440999999999978
1403,68,33.1,4,77.2,31.369999999999973
1404,74,35.499999999999964,2,77.46,31.343999999999973
1405,94,30.49999999999992,2,77.53,31.33699999999997
1406,83,28.600000000000016,2,77.41,31.31899999999997
1407,115,25.39999999999998,2,77.99,31.260999999999967
1408,93,27.599999999999937,2,78.25,31.234999999999967
1409,80,28.899999999999935,3,78.55,31.144999999999968
1410,56,34.29999999999997,2,78.14,31.18599999999997
1411,63,30.599999999999966,5,78.03,31.16699999999997
1412,81,28.800000000000004,6,77.77,31.192999999999973
1413,87,34.19999999999995,3,78.06,31.22399999999997
1414,80,34.899999999999935,2,78.38,31.25199999999997
1415,57,31.19999999999996,2,78.52,31.17799999999997
1416,56,31.29999999999998,3,78.15,31.184999999999967
1417,126,27.299999999999926,3,78.61,31.10899999999997
1418,42,32.699999999999996,4,78.37,31.102999999999962
1419,81,31.79999999999996,4,78.59,31.050999999999966
1420,78,35.09999999999992,6,78.54,31.085999999999963
1421,99,30.000000000000014,2,78.28,31.141999999999967
1422,37,39.19999999999999,2,77.73,31.256999999999966
1423,37,39.19999999999998,4,76.93,31.396999999999963
1424,52,37.69999999999998,2,76.69,31.450999999999958
1425,72,32.69999999999999,2,76.46,31.503999999999955
1426,75,29.399999999999974,4,76.45,31.47499999999996
1427,37,36.2,2,75.86,31.533999999999963
1428,44,32.499999999999986,4,75.4,31.549999999999965
1429,69,32.99999999999996,2,74.8,31.639999999999965
1430,73,32.599999999999966,5,74.72,31.61799999999996
1431,92,27.69999999999999,2,75.02,31.587999999999962
1432,68,36.09999999999994,2,75.24,31.59599999999996
1433,68,30.099999999999966,2,74.96,31.683999999999966
1434,52,28.69999999999998,2,74.56,31.69399999999996
1435,107,29.19999999999992,2,75.06,31.61399999999996
1436,92,30.699999999999925,4,75.1,31.60999999999996
1437,73,32.59999999999994,4,75.41,31.608999999999966
1438,101,26.79999999999999,4,75.82,31.507999999999967
1439,61,33.799999999999976,2,75.84,31.565999999999967
1440,37,36.199999999999996,2,75.68,31.55199999999997
1441,58,37.09999999999997,4,75.25,31.65499999999997
1442,40,35.89999999999996,3,74.67,31.712999999999965
1443,55,34.399999999999984,2,74.76,31.673999999999964
1444,48,35.09999999999999,5,74.09,31.800999999999966
1445,68,30.09999999999993,2,74.1,31.739999999999966
1446,67,30.199999999999967,5,74.11,31.708999999999964
1447,104,29.500000000000025,5,74.11,31.678999999999963
1448,101,32.79999999999997,2,74.51,31.69899999999997
1449,60,36.89999999999998,6,74.0,31.809999999999967
1450,100,26.89999999999995,4,74.44,31.765999999999977
1451,66,36.29999999999997,3,74.65,31.80499999999997
1452,49,37.99999999999999,6,74.21,31.84899999999997
1453,70,32.89999999999993,3,73.99,31.900999999999968
1454,48,38.099999999999966,4,73.36,32.08399999999997
1455,56,25.299999999999965,4,73.31,32.02899999999997
1456,116,25.299999999999944,4,73.87,31.972999999999967
1457,66,33.3,2,73.39,32.020999999999965
1458,66,30.299999999999983,4,73.51,31.94899999999997
1459,64,33.500000000000014,4,73.53,31.976999999999965
1460,106,20.300000000000015,5,74.09,31.83099999999997
1461,117,25.20000000000001,4,74.77,31.732999999999965
1462,66,33.29999999999999,2,74.95,31.684999999999967
1463,52,34.69999999999995,4,74.62,31.747999999999966
1464,108,29.100000000000023,4,74.92,31.687999999999967
1465,78,35.09999999999993,4,75.14,31.66599999999996
1466,86,28.299999999999997,2,75.02,31.647999999999964
1467,69,35.99999999999997,2,74.77,31.702999999999964
1468,53,31.599999999999994,6,74.4,31.67999999999997
1469,74,29.5,4,74.35,31.624999999999968
1470,83,34.59999999999997,5,74.53,31.636999999999972
1471,67,33.19999999999999,2,74.37,31.652999999999967
1472,113,28.599999999999923,2,75.12,31.607999999999965
1473,77,35.19999999999995,2,74.68,31.71199999999996
1474,61,33.79999999999999,4,74.6,31.68999999999997
1475,53,31.599999999999966,2,74.18,31.73199999999997
1476,101,29.79999999999993,4,74.11,31.73899999999997
1477,63,33.599999999999945,3,73.93,31.726999999999965
1478,87,25.19999999999999,2,74.19,31.61099999999996
1479,57,31.19999999999999,4,73.87,31.612999999999964
1480,90,27.899999999999963,4,74.12,31.527999999999967
1481,74,35.499999999999915,3,74.31,31.50899999999997
1482,62,33.7,4,74.31,31.53899999999997
1483,69,29.999999999999986,5,74.25,31.574999999999967
1484,67,30.199999999999992,4,73.96,31.603999999999964
1485,108,29.099999999999945,4,74.61,31.538999999999966
1486,66,36.3,6,74.56,31.69399999999997
1487,59,33.99999999999999,3,73.9,31.75999999999997
1488,40,32.89999999999998,2,73.61,31.788999999999973
1489,112,19.700000000000006,2,74.21,31.638999999999974
1490,77,32.19999999999992,4,74.07,31.62299999999997
1491,80,34.900000000000006,2,74.06,31.62399999999997
1492,88,28.100000000000016,2,73.93,31.636999999999972
1493,63,30.599999999999987,5,73.47,31.65299999999997
1494,88,34.09999999999994,2,72.99,31.76099999999997
1495,75,35.39999999999997,2,72.97,31.82299999999997
1496,78,35.099999999999945,4,72.85,31.864999999999974
1497,110,28.899999999999956,2,73.26,31.853999999999974
1498,87,22.199999999999996,4,73.68,31.721999999999976
1499,75,35.399999999999956,4,73.93,31.756999999999977
1500,115,25.399999999999977,3,74.63,31.686999999999976
1501,92,30.700000000000003,2,74.99,31.680999999999976
1502,77,32.19999999999998,2,74.85,31.724999999999973
1503,97,27.19999999999998,4,75.14,31.665999999999972
1504,62,30.69999999999998,2,75.02,31.617999999999967
1505,79,28.999999999999925,3,74.87,31.602999999999973
1506,73,32.59999999999999,2,74.77,31.64299999999997
1507,59,30.999999999999993,4,74.21,31.698999999999973
1508,69,35.99999999999997,2,73.97,31.782999999999973
1509,88,31.10000000000001,4,74.05,31.80499999999997
1510,43,38.59999999999998,2,73.92,31.847999999999974
1511,49,28.999999999999982,2,73.78,31.831999999999976
1512,114,25.49999999999988,2,74.11,31.798999999999968
1513,73,29.599999999999977,4,73.97,31.752999999999975
1514,110,28.899999999999892,5,74.27,31.692999999999973
1515,66,33.29999999999997,5,74.36,31.713999999999977
1516,78,23.09999999999999,4,74.58,31.631999999999977
1517,71,32.799999999999976,2,74.03,31.68699999999998
1518,79,32.0,2,74.4,31.67999999999998
1519,71,35.79999999999997,6,74.3,31.719999999999978
1520,47,29.20000000000001,3,73.99,31.660999999999976
1521,60,36.899999999999956,4,73.6,31.729999999999976
1522,50,37.899999999999984,4,73.73,31.71699999999998
1523,45,29.39999999999999,2,73.81,31.618999999999975
1524,58,37.09999999999999,4,73.87,31.612999999999975
1525,38,33.1,5,73.53,31.616999999999972
1526,77,29.199999999999914,2,73.55,31.614999999999974
1527,62,33.69999999999997,2,73.8,31.589999999999968
1528,104,29.49999999999989,2,74.4,31.559999999999967
1529,91,30.79999999999997,2,74.62,31.537999999999975
1530,85,28.399999999999956,3,74.74,31.495999999999977
1531,76,32.3,3,74.58,31.541999999999977
1532,104,26.49999999999997,4,74.94,31.44599999999998
1533,34,39.49999999999997,4,74.6,31.539999999999978
1534,112,28.699999999999935,4,75.2,31.539999999999974
1535,83,28.599999999999955,4,74.96,31.53399999999997
1536,66,30.299999999999983,4,74.7,31.529999999999973
1537,58,34.09999999999995,5,74.55,31.544999999999973
1538,93,27.599999999999966,5,74.47,31.552999999999976
1539,45,38.39999999999996,4,74.31,31.598999999999975
1540,43,35.59999999999998,3,74.37,31.59299999999997
1541,74,35.49999999999998,2,74.53,31.576999999999977
1542,80,31.899999999999945,4,74.93,31.536999999999974
1543,70,29.89999999999995,2,75.08,31.491999999999976
1544,57,31.199999999999974,5,75.17,31.452999999999975
1545,57,31.199999999999992,2,75.06,31.46399999999997
1546,34,36.49999999999998,2,74.73,31.526999999999973
1547,68,36.099999999999966,4,74.37,31.592999999999964
1548,90,30.899999999999956,4,74.26,31.57399999999997
1549,92,33.7,4,74.58,31.54199999999997
1550,97,27.200000000000024,2,74.55,31.544999999999973
1551,51,31.800000000000004,2,74.4,31.499999999999968
1552,37,36.19999999999998,5,74.28,31.48199999999997
1553,125,24.399999999999878,2,74.83,31.396999999999977
1554,47,38.19999999999996,4,74.82,31.39799999999997
1555,70,32.89999999999999,2,74.96,31.47399999999997
1556,45,32.39999999999999,4,74.25,31.544999999999977
1557,92,30.699999999999967,2,74.51,31.51899999999997
1558,87,31.199999999999967,4,74.72,31.52799999999997
1559,41,32.800000000000004,3,74.49,31.520999999999972
1560,61,33.79999999999995,4,74.04,31.655999999999967
1561,85,34.39999999999997,3,73.72,31.747999999999976
1562,110,28.899999999999956,2,74.16,31.703999999999972
1563,77,29.19999999999999,2,74.41,31.648999999999972
1564,80,31.900000000000006,2,74.13,31.676999999999975
1565,96,21.30000000000001,3,74.31,31.538999999999977
1566,109,28.99999999999993,3,74.54,31.54599999999997
1567,105,26.399999999999924,3,74.9,31.44999999999998
1568,114,25.49999999999998,2,75.51,31.388999999999978
1569,95,27.400000000000006,4,75.72,31.367999999999974
1570,59,30.999999999999993,2,75.48,31.331999999999976
1571,33,30.599999999999994,4,75.14,31.305999999999976
1572,70,32.89999999999992,2,74.71,31.348999999999975
1573,122,24.69999999999992,4,75.16,31.243999999999975
1574,69,30.0,6,75.24,31.20599999999997
1575,72,26.699999999999932,2,75.43,31.15699999999997
1576,55,37.39999999999995,6,74.97,31.23299999999997
1577,49,34.999999999999986,4,74.83,31.246999999999975
1578,86,28.29999999999992,2,74.82,31.277999999999967
1579,120,24.899999999999913,2,75.45,31.214999999999968
1580,52,28.69999999999998,4,75.07,31.222999999999967
1581,44,32.499999999999986,4,74.77,31.192999999999966
1582,70,35.89999999999998,4,74.85,31.21499999999997
1583,105,26.40000000000002,4,75.21,31.17899999999997
1584,59,33.99999999999999,2,75.13,31.21699999999997
1585,95,30.40000000000002,2,75.0,31.229999999999976
1586,59,36.99999999999998,4,74.93,31.236999999999977
1587,56,37.3,3,74.9,31.26999999999998
1588,30,36.899999999999984,2,74.8,31.30999999999998
1589,49,31.99999999999997,4,74.17,31.43299999999998
1590,111,28.79999999999994,2,74.51,31.398999999999972
1591,83,28.599999999999927,4,74.54,31.33599999999997
1592,93,30.600000000000005,2,74.59,31.360999999999972
1593,74,23.499999999999993,3,74.7,31.289999999999967
1594,46,32.3,4,74.28,31.27199999999997
1595,53,37.599999999999966,2,74.06,31.29399999999997
1596,91,33.79999999999996,2,74.19,31.280999999999977
1597,73,32.599999999999966,2,73.82,31.317999999999973
1598,46,32.29999999999998,2,73.41,31.41899999999998
1599,36,36.300000000000004,3,73.02,31.42799999999998
1600,53,37.599999999999994,4,72.4,31.549999999999972
1601,59,33.999999999999986,2,72.07,31.582999999999974
1602,79,28.999999999999993,2,72.09,31.550999999999977
1603,108,26.10000000000001,2,72.2,31.539999999999974
1604,39,35.999999999999986,3,71.97,31.59299999999997
1605,135,26.399999999999864,2,72.53,31.56699999999997
1606,57,31.200000000000003,4,72.37,31.552999999999976
1607,26,28.299999999999997,4,72.04,31.525999999999968
1608,86,31.29999999999993,5,72.21,31.478999999999964
1609,52,31.69999999999998,2,71.85,31.484999999999967
1610,68,30.09999999999998,4,72.1,31.399999999999967
1611,69,29.999999999999936,2,72.3,31.409999999999965
1612,61,33.79999999999997,4,71.77,31.49299999999997
1613,110,31.899999999999963,2,72.14,31.515999999999973
1614,61,33.79999999999999,4,71.65,31.564999999999976
1615,40,32.89999999999999,6,71.39,31.560999999999975
1616,55,34.39999999999999,4,71.16,31.673999999999978
1617,96,24.299999999999926,4,71.41,31.588999999999974
1618,57,28.199999999999946,4,71.19,31.550999999999974
1619,61,27.79999999999997,2,71.09,31.47099999999997
1620,99,23.99999999999998,2,71.61,31.418999999999972
1621,99,30.000000000000014,2,72.0,31.349999999999973
1622,75,32.39999999999997,2,72.25,31.294999999999977
1623,64,30.49999999999994,4,72.44,31.305999999999973
1624,64,27.5,2,72.5,31.209999999999976
1625,69,35.99999999999997,4,72.81,31.238999999999972
1626,62,36.69999999999999,6,72.66,31.313999999999975
1627,83,28.599999999999937,4,72.87,31.26299999999997
1628,84,34.49999999999994,2,72.67,31.31299999999997
1629,74,29.49999999999998,2,72.5,31.299999999999972
1630,90,33.899999999999956,2,72.55,31.354999999999972
1631,57,34.19999999999996,4,72.36,31.373999999999974
1632,79,34.99999999999997,3,72.11,31.458999999999975
1633,61,36.79999999999997,3,72.38,31.431999999999974
1634,95,30.3999999999999,2,72.21,31.448999999999973
1635,63,36.59999999999999,4,72.01,31.52899999999998
1636,39,38.99999999999998,2,71.74,31.615999999999975
1637,122,24.70000000000002,2,72.38,31.52199999999997
1638,94,33.49999999999999,4,72.39,31.58099999999997
1639,72,35.69999999999995,4,72.66,31.55399999999997
1640,109,20.00000000000002,3,73.32,31.39799999999997
1641,76,35.29999999999997,2,73.34,31.395999999999976
1642,45,32.4,1,72.99,31.400999999999975
1643,54,31.499999999999957,2,72.83,31.41699999999998
1644,128,27.100000000000012,4,73.54,31.375999999999976
1645,68,33.099999999999966,4,73.65,31.39499999999997
1646,57,37.19999999999998,5,73.88,31.401999999999973
1647,64,30.499999999999986,2,73.84,31.34599999999997
1648,90,33.89999999999995,2,73.84,31.375999999999976
1649,77,29.199999999999974,2,73.69,31.33099999999997
1650,111,25.79999999999992,4,73.83,31.31699999999997
1651,26,37.3,3,73.58,31.37199999999997
1652,87,31.199999999999932,4,74.08,31.321999999999967
1653,90,27.899999999999963,2,73.73,31.35699999999997
1654,69,35.999999999999915,2,73.95,31.334999999999976
1655,109,25.99999999999997,4,74.34,31.265999999999973
1656,70,29.900000000000006,3,74.59,31.240999999999975
1657,78,29.099999999999962,2,74.45,31.224999999999973
1658,32,30.69999999999999,4,73.9,31.219999999999974
1659,51,31.79999999999997,4,74.0,31.209999999999972
1660,66,33.30000000000001,4,74.05,31.204999999999977
1661,97,30.19999999999993,3,74.17,31.162999999999975
1662,71,29.799999999999965,2,73.78,31.17199999999998
1663,80,28.89999999999994,5,73.81,31.16899999999998
1664,69,30.000000000000007,2,73.7,31.149999999999977
1665,44,32.49999999999997,4,73.18,31.261999999999976
1666,23,31.599999999999994,3,72.32,31.287999999999975
1667,72,26.700000000000014,6,71.99,31.290999999999972
1668,71,35.799999999999976,2,71.56,31.393999999999973
1669,103,26.599999999999902,4,71.64,31.38599999999997
1670,41,32.799999999999976,4,71.46,31.403999999999975
1671,90,27.89999999999997,4,72.03,31.37699999999997
1672,68,27.099999999999923,2,72.01,31.318999999999974
1673,76,35.300000000000004,2,71.55,31.424999999999976
1674,62,30.69999999999996,4,71.48,31.43199999999997
1675,83,28.599999999999994,4,71.59,31.45099999999997
1676,63,36.59999999999999,4,71.67,31.442999999999966
1677,93,33.59999999999994,4,72.11,31.428999999999963
1678,70,29.89999999999997,2,71.95,31.44499999999997
1679,49,32.000000000000014,3,71.24,31.515999999999973
1680,96,27.299999999999983,2,71.68,31.50199999999997
1681,44,38.499999999999964,4,71.68,31.561999999999976
1682,59,30.99999999999998,4,71.57,31.512999999999973
1683,87,31.19999999999996,3,71.39,31.56099999999997
1684,56,31.29999999999997,2,71.36,31.53399999999997
1685,72,32.69999999999993,3,71.13,31.55699999999997
1686,69,32.999999999999964,2,71.23,31.51699999999997
1687,54,31.49999999999998,3,71.21,31.458999999999968
1688,44,35.49999999999997,3,71.35,31.44499999999997
1689,97,33.19999999999994,4,71.83,31.456999999999972
1690,63,30.59999999999998,2,71.35,31.47499999999997
1691,78,32.09999999999999,4,71.3,31.50999999999997
1692,42,38.69999999999998,4,70.79,31.590999999999966
1693,105,26.400000000000023,3,71.1,31.61999999999997
1694,81,31.799999999999933,5,71.45,31.614999999999966
1695,86,34.299999999999926,4,71.78,31.581999999999965
1696,114,25.49999999999991,5,72.01,31.498999999999963
1697,83,28.599999999999923,2,72.11,31.458999999999964
1698,79,31.99999999999996,2,72.44,31.455999999999968
1699,73,29.599999999999927,5,72.81,31.388999999999967
1700,96,30.29999999999998,2,73.24,31.315999999999967
1701,52,25.699999999999964,2,73.17,31.23299999999997
1702,90,30.899999999999906,2,73.28,31.251999999999967
1703,83,34.59999999999996,4,73.03,31.336999999999968
1704,127,30.19999999999999,4,73.91,31.27899999999996
1705,35,36.399999999999984,5,72.91,31.378999999999966
1706,50,37.89999999999997,4,72.84,31.445999999999966
1707,95,30.399999999999938,2,73.53,31.466999999999967
1708,53,34.599999999999994,4,73.2,31.49999999999997
1709,70,29.9,2,73.38,31.481999999999967
1710,38,30.09999999999998,2,73.08,31.48199999999997
1711,73,29.60000000000001,3,73.12,31.477999999999966
1712,103,26.6,5,73.54,31.405999999999967
1713,73,26.599999999999998,2,73.17,31.352999999999966
1714,65,33.4,4,73.21,31.34899999999997
1715,73,29.59999999999993,2,73.54,31.315999999999967
1716,81,28.8,2,73.8,31.25999999999997
1717,37,27.19999999999999,2,73.21,31.28899999999997
1718,55,31.399999999999984,2,73.19,31.320999999999973
1719,96,27.299999999999926,5,73.54,31.315999999999967
1720,78,29.099999999999973,4,73.33,31.366999999999965
1721,96,27.299999999999983,2,73.3,31.339999999999968
1722,98,30.09999999999991,5,73.53,31.31699999999997
1723,79,31.999999999999925,2,73.68,31.331999999999972
1724,79,32.000000000000014,3,73.83,31.376999999999974
1725,71,29.799999999999947,4,73.85,31.314999999999962
1726,117,28.19999999999988,4,74.4,31.22999999999997
1727,34,33.499999999999986,2,73.91,31.278999999999964
1728,60,33.899999999999984,2,73.67,31.272999999999964
1729,58,31.099999999999998,2,73.51,31.28899999999997
1730,77,32.19999999999993,4,73.38,31.27199999999997
1731,65,30.399999999999952,3,73.46,31.233999999999966
1732,89,28.000000000000007,4,73.56,31.16399999999997
1733,112,25.700000000000003,2,74.07,31.05299999999997
1734,35,27.39999999999999,4,73.47,31.02299999999997
1735,67,30.199999999999992,4,73.51,30.958999999999968
1736,70,35.899999999999984,2,73.82,30.927999999999965
1737,37,33.19999999999999,2,72.97,31.01299999999997
1738,86,31.29999999999995,2,72.89,30.990999999999968
1739,83,28.60000000000001,2,73.0,30.91999999999997
1740,94,27.499999999999922,3,72.85,30.994999999999962
1741,70,29.899999999999935,4,72.79,30.940999999999967
1742,85,28.399999999999995,4,73.19,30.90099999999997
1743,105,29.39999999999994,5,73.7,30.879999999999974
1744,59,30.999999999999993,4,73.01,30.918999999999972
1745,38,33.1,4,72.71,30.918999999999972
1746,86,31.29999999999996,4,73.0,30.85999999999997
1747,108,29.099999999999902,4,73.44,30.845999999999968
1748,77,29.2,2,73.31,30.798999999999968
1749,72,35.699999999999946,2,73.26,30.863999999999965
1750,68,33.099999999999945,2,72.83,30.936999999999966
1751,57,31.199999999999974,5,73.14,30.875999999999962
1752,100,26.899999999999977,2,73.27,30.832999999999966
1753,82,34.69999999999992,2,73.19,30.900999999999968
1754,77,32.19999999999996,3,73.27,30.862999999999964
1755,89,27.999999999999943,2,73.07,30.88299999999997
1756,84,28.499999999999964,2,73.21,30.868999999999964
1757,46,32.29999999999998,4,72.89,30.900999999999968
1758,91,27.79999999999995,2,73.48,30.871999999999968
1759,87,31.199999999999974,3,73.84,30.865999999999968
1760,97,33.1999999999999,2,74.15,30.864999999999963
1761,74,29.499999999999968,4,73.92,30.85799999999996
1762,65,24.39999999999997,2,73.86,30.803999999999963
1763,99,29.999999999999957,3,74.05,30.81499999999997
1764,100,26.89999999999996,2,74.36,30.78399999999997
1765,113,28.6,2,75.05,30.74499999999997
1766,54,28.499999999999986,2,75.36,30.71399999999997
1767,34,36.49999999999999,4,74.98,30.811999999999966
1768,70,32.899999999999956,3,74.97,30.782999999999966
1769,91,27.79999999999999,3,74.85,30.79499999999997
1770,61,30.799999999999997,4,75.05,30.774999999999967
1771,37,30.19999999999997,2,74.52,30.79799999999997
1772,58,34.099999999999994,2,74.42,30.86799999999997
1773,64,30.49999999999997,2,74.3,30.81999999999997
1774,68,30.10000000000001,5,74.36,30.81399999999996
1775,25,31.39999999999999,2,73.78,30.841999999999967
1776,60,33.9,2,73.75,30.81499999999997
1777,49,35.0,5,73.31,30.82899999999997
1778,90,30.89999999999992,5,73.51,30.838999999999974
1779,52,25.699999999999992,2,73.54,30.775999999999968
1780,41,35.79999999999999,4,72.99,30.860999999999972
1781,56,37.29999999999995,3,73.11,30.84899999999997
1782,82,34.69999999999994,2,73.34,30.885999999999964
1783,59,30.999999999999964,2,73.06,30.883999999999965
1784,69,32.99999999999993,3,73.19,30.900999999999964
1785,69,23.99999999999993,2,73.16,30.813999999999968
1786,96,30.299999999999986,4,73.43,30.78699999999997
1787,56,34.29999999999998,4,73.45,30.814999999999973
1788,89,30.999999999999993,4,73.9,30.76999999999997
1789,22,34.699999999999996,2,73.15,30.78499999999997
1790,57,31.19999999999996,5,73.09,30.79099999999997
1791,41,29.8,3,72.72,30.767999999999965
1792,74,32.499999999999986,2,73.04,30.705999999999968
1793,86,31.29999999999992,2,72.85,30.754999999999967
1794,47,35.19999999999996,6,72.51,30.788999999999966
1795,57,31.199999999999964,4,72.22,30.75799999999996
1796,48,38.10000000000001,4,71.56,30.883999999999965
1797,96,30.29999999999999,2,71.69,30.900999999999968
1798,40,35.899999999999984,4,71.3,30.939999999999973
1799,47,35.19999999999999,2,71.04,30.99599999999997
1800,107,26.199999999999985,5,71.15,30.954999999999973
1801,52,37.69999999999996,4,71.15,31.074999999999967
1802,36,33.29999999999999,2,70.61,31.09899999999997
1803,68,30.099999999999945,2,70.46,31.053999999999974
1804,65,30.39999999999995,2,69.84,31.055999999999976
1805,43,35.60000000000001,2,69.92,31.047999999999973
1806,59,33.999999999999986,2,70.01,31.008999999999972
1807,63,36.59999999999996,3,69.69,31.070999999999973
1808,70,26.9,2,69.86,30.993999999999975
1809,30,30.899999999999988,2,69.46,31.003999999999973
1810,74,29.499999999999993,4,69.82,30.99799999999997
1811,85,34.39999999999993,2,69.94,31.04599999999997
1812,106,20.299999999999986,5,69.97,30.982999999999976
1813,111,25.799999999999876,2,70.35,30.974999999999973
1814,114,25.49999999999989,2,70.84,30.895999999999972
1815,107,32.19999999999993,2,71.18,30.921999999999972
1816,56,37.299999999999976,4,70.93,31.006999999999966
1817,58,31.09999999999994,3,71.14,31.04599999999997
1818,63,36.59999999999994,4,71.22,31.097999999999967
1819,64,36.499999999999964,4,70.9,31.189999999999973
1820,45,29.4,4,70.57,31.19299999999997
1821,49,34.99999999999999,3,70.1,31.26999999999997
1822,70,35.89999999999995,2,69.82,31.32799999999997
1823,43,32.599999999999966,2,69.46,31.333999999999968
1824,73,32.600000000000016,5,69.4,31.339999999999968
1825,88,28.099999999999945,3,69.57,31.322999999999965
1826,91,33.79999999999997,4,69.31,31.37899999999997
1827,93,27.599999999999962,4,69.9,31.31999999999997
1828,80,31.89999999999995,2,70.1,31.299999999999976
1829,80,31.89999999999994,4,70.32,31.307999999999975
1830,68,33.099999999999945,5,70.23,31.31699999999997
1831,27,40.2,3,69.85,31.414999999999967
1832,99,29.99999999999993,5,69.95,31.434999999999974
1833,78,29.099999999999945,2,69.61,31.46899999999997
1834,26,40.29999999999999,4,69.52,31.59799999999997
1835,98,33.09999999999996,5,69.83,31.626999999999967
1836,69,35.999999999999986,4,69.82,31.62799999999997
1837,60,36.89999999999997,4,70.05,31.664999999999974
1838,41,29.799999999999976,3,69.6,31.649999999999974
1839,55,31.4,4,69.32,31.67799999999997
1840,75,35.39999999999994,4,69.13,31.756999999999977
1841,68,30.09999999999993,3,69.11,31.758999999999972
1842,67,36.19999999999993,2,68.93,31.836999999999968
1843,43,35.59999999999998,4,68.31,31.898999999999965
1844,122,30.699999999999868,4,68.94,31.89599999999996
1845,107,26.199999999999925,3,69.63,31.826999999999956
1846,68,33.09999999999999,2,69.45,31.844999999999963
1847,68,30.099999999999973,2,69.05,31.854999999999965
1848,49,31.999999999999964,5,68.77,31.88299999999996
1849,109,28.99999999999995,3,69.14,31.815999999999963
1850,56,37.299999999999976,4,69.02,31.857999999999965
1851,88,25.099999999999916,2,69.33,31.796999999999965
1852,63,30.599999999999955,4,68.96,31.833999999999964
1853,50,34.899999999999956,6,68.64,31.835999999999967
1854,64,30.499999999999943,2,68.51,31.818999999999964
1855,45,32.4,4,68.07,31.86299999999997
1856,78,35.09999999999992,6,68.01,31.92899999999997
1857,81,28.79999999999999,2,68.36,31.89399999999997
1858,100,29.899999999999984,4,68.45,31.914999999999967
1859,81,25.79999999999999,4,68.39,31.860999999999972
1860,54,31.499999999999993,4,67.96,31.843999999999973
1861,53,25.599999999999973,3,67.75,31.804999999999968
1862,87,25.19999999999993,4,67.97,31.812999999999967
1863,64,33.499999999999986,4,67.62,31.847999999999967
1864,73,29.60000000000001,4,67.35,31.874999999999964
1865,58,34.09999999999998,4,66.8,31.929999999999964
1866,73,35.59999999999997,2,66.99,32.00099999999996
1867,69,32.999999999999964,5,67.34,31.965999999999962
1868,54,37.49999999999996,4,67.18,32.011999999999965
1869,116,31.29999999999992,3,67.43,32.04699999999996
1870,107,26.19999999999999,4,67.89,32.00099999999996
1871,69,35.99999999999998,2,68.21,32.05899999999996
1872,64,30.49999999999999,4,68.27,32.02299999999996
1873,101,26.79999999999997,4,68.64,31.98599999999996
1874,63,30.599999999999984,2,68.59,31.990999999999964
1875,86,31.299999999999912,2,69.2,31.989999999999963
1876,47,35.19999999999996,2,69.07,32.002999999999965
1877,69,27.000000000000014,5,69.27,31.922999999999956
1878,88,22.099999999999987,2,69.25,31.834999999999958
1879,79,25.99999999999993,3,69.52,31.837999999999962
1880,61,33.80000000000001,2,69.72,31.817999999999966
1881,57,37.199999999999996,4,69.73,31.81699999999996
1882,64,30.5,3,69.55,31.774999999999963
1883,72,29.699999999999946,4,69.68,31.76199999999996
1884,55,37.399999999999956,2,69.54,31.805999999999962
1885,109,26.000000000000014,2,69.94,31.82599999999996
1886,116,25.299999999999898,4,70.14,31.775999999999964
1887,68,30.09999999999998,2,70.26,31.733999999999966
1888,86,28.299999999999986,2,70.23,31.70699999999996
1889,80,34.89999999999996,2,70.81,31.708999999999964
1890,65,33.400000000000006,5,70.89,31.730999999999973
1891,101,29.799999999999986,5,71.49,31.730999999999973
1892,41,32.79999999999999,4,71.16,31.73399999999997
1893,63,30.60000000000001,3,70.93,31.726999999999972
1894,73,29.59999999999995,4,71.19,31.670999999999967
1895,55,37.399999999999956,4,71.17,31.73299999999997
1896,59,34.0,6,71.28,31.691999999999965
1897,89,30.999999999999975,4,71.21,31.69899999999997
1898,89,27.99999999999995,2,71.7,31.61999999999997
1899,48,35.09999999999999,2,71.71,31.618999999999964
1900,91,30.799999999999958,3,71.55,31.664999999999967
