episode,shots,reward,moving_avg_shots,moving_avg_rewards
75,15,15.000000000000002,24.226666666666667,16.957333333333334
76,32,19.300000000000008,24.32894736842105,16.988157894736844
77,22,17.300000000000004,24.2987012987013,16.992207792207793
78,23,17.200000000000003,24.28205128205128,16.994871794871795
79,25,14.000000000000005,24.29113924050633,16.956962025316457
80,38,15.70000000000001,24.4625,16.941250000000007
81,22,17.300000000000004,24.432098765432098,16.945679012345686
82,25,14.000000000000004,24.4390243902439,16.909756097560983
83,28,16.700000000000003,24.481927710843372,16.907228915662657
84,19,20.6,24.416666666666668,16.951190476190483
85,9,15.6,24.235294117647058,16.935294117647064
86,22,17.300000000000004,24.209302325581394,16.939534883720935
87,39,15.60000000000001,24.379310344827587,16.924137931034487
88,15,18.0,24.272727272727273,16.93636363636364
89,30,16.500000000000007,24.337078651685392,16.93146067415731
90,23,20.199999999999996,24.322222222222223,16.967777777777783
91,23,17.200000000000003,24.307692307692307,16.970329670329676
92,28,13.7,24.347826086956523,16.93478260869566
93,22,17.300000000000004,24.322580645161292,16.93870967741936
94,11,21.400000000000002,24.180851063829788,16.986170212765966
95,37,18.800000000000004,24.31578947368421,17.005263157894746
96,33,16.20000000000001,24.40625,16.996875000000006
97,21,17.400000000000006,24.371134020618555,17.00103092783506
98,32,19.300000000000008,24.448979591836736,17.024489795918374
99,23,17.200000000000003,24.434343434343436,17.026262626262636
100,18,20.700000000000003,24.37,17.06300000000001
101,27,19.800000000000004,24.27,17.103000000000005
102,29,16.60000000000001,24.44,17.056000000000004
103,43,15.20000000000001,24.66,17.004000000000005
104,30,16.500000000000007,24.75,16.995000000000005
105,25,17.0,24.79,17.021000000000004
106,16,20.900000000000006,24.75,17.055000000000003
107,27,16.800000000000004,24.9,17.070000000000004
108,27,19.800000000000004,24.89,17.101000000000003
109,31,19.400000000000006,24.94,17.126000000000005
110,19,17.6,24.79,17.111000000000004
111,29,16.60000000000001,24.86,17.134000000000004
112,23,14.200000000000001,24.93,17.097000000000005
113,18,20.700000000000003,24.97,17.153000000000002
114,18,17.7,24.96,17.154000000000003
115,37,15.800000000000008,25.11,17.109000000000005
116,17,14.8,24.88,17.102000000000004
117,13,15.2,24.82,17.048000000000005
118,23,17.200000000000003,24.6,17.070000000000004
119,19,14.600000000000003,24.49,17.021000000000004
120,33,13.200000000000003,24.38,16.972000000000005
121,34,19.10000000000001,24.6,16.950000000000003
122,33,16.200000000000006,24.68,16.972
123,14,15.1,24.67,16.943
124,23,20.200000000000003,24.61,16.949
125,33,16.20000000000001,24.58,16.952
126,20,20.500000000000004,24.58,17.012000000000004
127,15,15.0,24.45,16.965000000000003
128,22,17.300000000000004,24.36,16.974000000000004
129,11,15.4,24.31,16.979000000000003
130,18,17.700000000000003,24.23,17.017000000000007
131,20,17.5,24.24,17.046000000000003
132,27,19.800000000000008,24.31,17.099000000000004
133,23,17.200000000000003,24.39,17.091000000000005
134,30,16.500000000000004,24.44,17.056000000000004
135,23,20.200000000000003,24.5,17.110000000000003
136,29,13.600000000000001,24.56,17.074
137,18,17.700000000000003,24.34,17.096000000000004
138,28,19.700000000000003,24.33,17.097000000000005
139,21,14.400000000000002,24.25,17.075000000000003
140,23,17.200000000000003,24.16,17.084000000000007
141,21,17.400000000000006,23.95,17.075000000000003
142,14,15.100000000000001,23.9,17.020000000000003
143,17,20.8,23.92,17.078000000000003
144,25,20.000000000000007,23.94,17.076000000000004
145,15,18.0,23.93,17.077
146,30,13.500000000000004,23.85,17.055000000000003
147,21,14.400000000000002,23.8,17.060000000000006
148,26,16.900000000000006,23.75,17.06500000000001
149,18,17.700000000000003,23.76,17.064000000000007
150,25,20.0,23.68,17.072000000000006
151,19,17.600000000000005,23.62,17.108000000000004
152,18,14.700000000000005,23.66,17.074000000000005
153,27,19.800000000000004,23.62,17.078000000000003
154,30,19.500000000000007,23.75,17.125000000000004
155,28,19.700000000000006,23.76,17.124000000000006
156,24,17.1,23.86,17.144000000000002
157,10,15.5,23.68,17.162000000000006
158,15,18.0,23.49,17.151
159,18,17.700000000000003,23.5,17.180000000000003
160,37,15.8,23.65,17.165000000000006
161,15,15.000000000000002,23.44,17.156000000000002
162,18,20.7,23.49,17.181000000000004
163,19,14.6,23.38,17.162000000000003
164,17,14.800000000000002,23.33,17.137000000000004
165,9,15.6,23.06,17.134
166,25,17.0,22.99,17.141000000000002
167,31,16.400000000000006,23.13,17.097000000000005
168,25,17.000000000000004,23.2,17.120000000000005
169,28,13.700000000000003,23.33,17.107000000000006
170,22,17.300000000000004,23.34,17.106000000000005
171,22,17.300000000000004,23.39,17.101000000000003
172,31,19.400000000000006,23.52,17.148000000000003
173,12,15.3,23.45,17.125000000000004
174,14,21.1,23.3,17.200000000000003
175,27,16.800000000000004,23.42,17.218000000000004
176,27,13.8,23.37,17.163
177,29,16.600000000000005,23.44,17.156
178,21,17.4,23.42,17.158
179,25,14.000000000000004,23.42,17.158
180,26,16.900000000000006,23.3,17.170000000000005
181,31,16.400000000000002,23.39,17.161000000000005
182,21,17.4,23.35,17.195000000000004
183,22,17.300000000000004,23.29,17.201000000000008
184,29,16.60000000000001,23.39,17.161000000000005
185,26,13.900000000000004,23.56,17.144000000000002
186,15,15.000000000000002,23.49,17.121000000000002
187,20,14.5,23.3,17.110000000000003
188,28,16.700000000000003,23.43,17.097000000000005
189,17,17.8,23.3,17.110000000000003
190,21,14.400000000000006,23.28,17.052000000000003
191,23,14.2,23.28,17.022000000000006
192,19,17.6,23.19,17.061000000000003
193,35,12.999999999999998,23.32,17.018000000000004
194,22,14.3,23.43,16.947000000000003
195,23,17.200000000000003,23.29,16.931
196,21,14.4,23.17,16.913000000000004
197,11,21.4,23.07,16.953000000000007
198,18,17.700000000000003,22.93,16.93700000000001
199,23,20.200000000000006,22.93,16.967000000000006
200,31,13.400000000000007,23.06,16.894000000000005
201,25,14.000000000000002,23.04,16.836000000000002
202,28,13.700000000000005,23.03,16.807000000000006
203,19,20.600000000000005,22.79,16.861000000000004
204,22,17.300000000000004,22.71,16.869000000000007
205,26,16.900000000000006,22.72,16.868000000000006
206,19,17.6,22.75,16.835000000000004
207,28,16.700000000000003,22.76,16.834000000000003
208,28,19.700000000000003,22.77,16.833000000000006
209,20,20.5,22.66,16.844000000000005
210,24,17.1,22.71,16.839000000000006
211,28,16.700000000000006,22.7,16.840000000000003
212,21,14.400000000000002,22.68,16.842000000000006
213,21,14.400000000000002,22.71,16.779000000000007
214,14,18.1,22.67,16.783000000000005
215,26,13.9,22.56,16.764000000000006
216,29,16.600000000000005,22.68,16.782000000000004
217,18,20.699999999999996,22.73,16.837000000000003
218,25,17.000000000000004,22.75,16.835
219,23,14.200000000000005,22.79,16.831000000000003
220,31,16.400000000000006,22.77,16.863000000000003
221,22,17.300000000000004,22.65,16.845000000000002
222,16,14.900000000000002,22.48,16.832000000000004
223,28,16.700000000000003,22.62,16.848000000000003
224,20,14.500000000000004,22.59,16.791000000000004
225,32,16.300000000000004,22.58,16.792
226,16,14.900000000000002,22.54,16.736000000000004
227,25,14.000000000000004,22.64,16.726000000000003
228,37,18.80000000000001,22.79,16.741000000000003
229,17,20.800000000000004,22.85,16.795000000000005
230,31,19.400000000000006,22.98,16.812
231,26,16.900000000000006,23.04,16.806000000000004
232,27,16.800000000000004,23.04,16.776000000000003
233,20,17.500000000000004,23.01,16.779000000000007
234,16,14.9,22.87,16.763000000000005
235,36,15.90000000000001,23.0,16.720000000000006
236,29,19.60000000000001,23.0,16.780000000000005
237,13,21.200000000000003,22.95,16.815000000000005
238,20,17.5,22.87,16.793000000000003
239,23,20.200000000000003,22.89,16.851000000000003
240,18,14.700000000000001,22.84,16.826000000000004
241,12,18.3,22.75,16.835
242,23,17.200000000000003,22.84,16.856000000000005
243,13,15.200000000000001,22.8,16.800000000000004
244,13,18.200000000000003,22.68,16.782000000000004
245,22,20.300000000000004,22.75,16.805000000000003
246,32,19.300000000000004,22.77,16.863000000000003
247,22,17.3,22.78,16.892000000000003
248,25,17.000000000000004,22.77,16.893
249,24,17.1,22.83,16.887000000000004
250,26,16.900000000000006,22.84,16.856
251,18,17.7,22.83,16.857000000000003
252,27,16.8,22.92,16.878
253,20,17.5,22.85,16.855000000000004
254,23,17.200000000000003,22.78,16.832000000000004
255,16,17.9,22.66,16.814000000000004
256,27,13.800000000000002,22.69,16.781000000000002
257,11,18.4,22.7,16.810000000000006
258,30,16.500000000000004,22.85,16.795
259,18,20.699999999999996,22.85,16.825000000000003
260,19,20.600000000000005,22.67,16.873000000000005
261,30,13.500000000000004,22.82,16.858000000000004
262,11,18.4,22.75,16.835
263,12,15.3,22.68,16.842000000000006
264,26,13.900000000000004,22.77,16.833000000000006
265,23,17.200000000000003,22.91,16.849000000000004
266,22,17.300000000000004,22.88,16.852000000000004
267,29,16.600000000000005,22.86,16.854000000000003
268,7,18.8,22.68,16.872
269,27,16.800000000000004,22.67,16.903
270,16,14.900000000000002,22.61,16.879
271,22,17.300000000000004,22.61,16.879000000000005
272,15,21.000000000000004,22.45,16.895000000000003
273,30,16.500000000000007,22.63,16.907000000000004
274,20,17.5,22.69,16.871000000000002
275,24,20.100000000000005,22.66,16.904000000000003
276,33,16.200000000000003,22.72,16.928000000000004
277,20,20.500000000000004,22.63,16.967000000000006
278,29,16.60000000000001,22.71,16.959000000000003
279,22,20.300000000000004,22.68,17.022000000000002
280,27,16.800000000000004,22.69,17.021
281,20,14.500000000000004,22.58,17.002000000000002
282,17,20.8,22.54,17.036
283,17,14.800000000000004,22.49,17.011000000000003
284,17,17.800000000000004,22.37,17.023000000000003
285,12,21.299999999999997,22.23,17.097
286,15,21.0,22.23,17.157
287,33,16.200000000000003,22.36,17.174000000000003
288,19,17.6,22.27,17.183000000000003
289,21,14.4,22.31,17.149000000000004
290,29,16.6,22.39,17.171000000000003
291,14,15.100000000000001,22.3,17.180000000000003
292,34,16.10000000000001,22.45,17.165
293,15,21.0,22.25,17.245
294,20,14.500000000000005,22.23,17.247000000000003
295,19,17.6,22.19,17.251000000000005
296,33,13.200000000000001,22.31,17.239000000000004
297,21,17.400000000000002,22.41,17.199
298,24,17.1,22.47,17.193
299,30,16.5,22.54,17.156000000000002
300,24,20.099999999999998,22.47,17.223000000000003
301,15,21.0,22.37,17.293000000000003
302,21,14.400000000000002,22.3,17.3
303,22,20.300000000000004,22.33,17.297
304,17,20.800000000000004,22.28,17.332000000000004
305,15,18.0,22.17,17.343000000000004
306,17,17.800000000000004,22.15,17.345000000000002
307,18,17.700000000000003,22.05,17.355000000000004
308,21,14.400000000000004,21.98,17.302000000000003
309,30,13.500000000000004,22.08,17.232000000000003
310,27,16.8,22.11,17.229000000000003
311,10,21.5,21.93,17.277000000000005
312,34,16.1,22.06,17.294
313,26,16.900000000000006,22.11,17.319000000000003
314,29,16.600000000000005,22.26,17.304000000000002
315,29,16.600000000000005,22.29,17.331000000000003
316,27,16.800000000000004,22.27,17.333000000000002
317,27,16.800000000000004,22.36,17.294
318,7,15.8,22.18,17.282000000000004
319,12,15.3,22.07,17.293000000000003
320,25,13.999999999999998,22.01,17.269000000000002
321,26,19.900000000000006,22.05,17.295
322,19,14.600000000000001,22.08,17.292
323,29,16.600000000000005,22.09,17.291
324,24,14.100000000000003,22.13,17.287
325,16,17.900000000000002,21.97,17.303
326,21,17.400000000000006,22.02,17.328000000000003
327,27,13.800000000000004,22.04,17.326000000000004
328,20,14.5,21.87,17.283000000000005
329,24,14.100000000000001,21.94,17.216
330,19,17.6,21.82,17.198
331,20,14.500000000000004,21.76,17.174
332,12,15.299999999999999,21.61,17.159000000000002
333,10,15.500000000000002,21.51,17.139
334,29,16.6,21.64,17.156000000000002
335,21,20.400000000000002,21.49,17.201
336,26,16.900000000000002,21.46,17.174000000000007
337,21,17.400000000000002,21.54,17.136000000000003
338,27,16.800000000000004,21.61,17.129000000000005
339,19,17.6,21.57,17.103000000000005
340,29,16.600000000000005,21.68,17.122
341,26,16.900000000000002,21.82,17.108
342,25,17.000000000000004,21.84,17.106000000000005
343,27,13.800000000000004,21.98,17.092000000000002
344,27,16.800000000000004,22.12,17.078000000000003
345,29,19.600000000000005,22.19,17.071
346,8,15.7,21.95,17.035000000000004
347,26,13.900000000000002,21.99,17.001000000000005
348,10,15.5,21.84,16.986000000000004
349,22,17.300000000000004,21.82,16.988000000000003
350,30,19.500000000000004,21.86,17.014000000000003
351,24,20.10000000000001,21.92,17.038
352,20,20.5,21.85,17.075000000000003
353,14,18.1,21.79,17.081
354,23,17.200000000000003,21.79,17.081000000000003
355,17,17.8,21.8,17.08
356,25,17.000000000000007,21.78,17.112000000000002
357,26,13.900000000000006,21.93,17.067000000000004
358,22,20.3,21.85,17.105000000000004
359,22,17.300000000000004,21.89,17.071000000000005
360,23,14.200000000000003,21.93,17.007
361,26,16.900000000000002,21.89,17.041
362,16,14.9,21.94,17.006000000000004
363,20,14.500000000000005,22.02,16.998000000000005
364,13,18.200000000000003,21.89,17.041000000000007
365,25,17.000000000000004,21.91,17.039
366,13,15.200000000000003,21.82,17.018
367,10,15.5,21.63,17.007
368,20,17.5,21.76,16.994000000000003
369,25,17.000000000000007,21.74,16.996000000000002
370,21,17.400000000000002,21.79,17.021000000000004
371,15,15.000000000000002,21.72,16.998
372,18,17.700000000000003,21.75,16.965000000000003
373,19,17.6,21.64,16.976000000000003
374,26,13.900000000000006,21.7,16.94
375,12,18.3,21.58,16.922000000000004
376,30,16.500000000000007,21.55,16.925
377,17,14.8,21.52,16.868000000000002
378,25,17.000000000000007,21.48,16.872000000000003
379,21,17.400000000000002,21.47,16.843000000000004
380,20,14.500000000000002,21.4,16.820000000000004
381,11,18.400000000000002,21.31,16.859000000000005
382,19,20.6,21.33,16.857000000000003
383,26,19.900000000000006,21.42,16.908000000000005
384,20,17.5,21.45,16.905000000000005
385,20,14.500000000000004,21.53,16.837000000000003
386,29,16.6,21.67,16.793000000000003
387,11,15.4,21.45,16.785000000000004
388,19,14.6,21.45,16.755000000000003
389,24,14.1,21.48,16.752
390,14,15.100000000000003,21.33,16.737000000000002
391,12,15.299999999999999,21.31,16.738999999999997
392,24,20.1,21.21,16.779
393,12,15.3,21.18,16.721999999999998
394,24,14.100000000000003,21.22,16.718
395,25,20.000000000000007,21.28,16.741999999999997
396,20,20.500000000000004,21.15,16.815
397,26,16.900000000000006,21.2,16.81
398,19,17.6,21.15,16.815
399,23,17.200000000000003,21.08,16.822
400,18,20.700000000000003,21.02,16.828000000000003
401,26,13.900000000000002,21.13,16.757
402,15,15.000000000000002,21.07,16.763000000000005
403,21,20.400000000000002,21.06,16.764000000000003
404,24,20.10000000000001,21.13,16.757
405,13,21.199999999999996,21.11,16.789
406,14,18.1,21.08,16.792
407,24,14.100000000000005,21.14,16.756
408,12,18.300000000000004,21.05,16.795
409,11,18.4,20.86,16.844
410,19,14.600000000000001,20.78,16.822
411,27,13.800000000000006,20.95,16.745
412,22,17.3,20.83,16.757
413,14,18.1,20.71,16.769000000000002
414,19,14.600000000000003,20.61,16.749000000000002
415,19,17.600000000000005,20.51,16.759
416,8,15.700000000000001,20.32,16.748
417,26,19.900000000000006,20.31,16.779000000000003
418,16,17.900000000000002,20.4,16.800000000000004
419,21,20.400000000000002,20.49,16.851000000000006
420,22,14.300000000000002,20.46,16.854000000000003
421,12,18.3,20.32,16.838
422,29,13.600000000000005,20.42,16.828000000000003
423,24,20.10000000000001,20.37,16.863
424,22,14.3,20.35,16.865
425,23,20.200000000000003,20.42,16.888
426,24,17.1,20.45,16.885
427,16,20.899999999999995,20.34,16.956000000000003
428,16,20.9,20.3,17.020000000000003
429,12,15.299999999999999,20.18,17.032000000000004
430,17,17.800000000000004,20.16,17.034000000000002
431,24,17.1,20.2,17.06
432,25,17.000000000000004,20.33,17.077
433,14,18.1,20.37,17.102999999999998
434,28,16.700000000000003,20.36,17.104
435,14,15.1,20.29,17.051000000000002
436,18,17.700000000000003,20.21,17.059
437,26,13.900000000000002,20.26,17.024000000000004
438,21,17.400000000000006,20.2,17.030000000000005
439,26,19.900000000000006,20.27,17.053000000000008
440,21,14.399999999999999,20.19,17.03100000000001
441,10,21.5,20.03,17.077000000000005
442,23,17.200000000000003,20.01,17.079000000000004
443,15,21.0,19.89,17.151000000000003
444,24,14.100000000000003,19.86,17.124000000000002
445,22,20.300000000000004,19.79,17.131
446,14,15.100000000000001,19.85,17.124999999999996
447,25,17.000000000000004,19.84,17.156
448,11,15.4,19.85,17.155
449,13,15.200000000000001,19.76,17.134000000000004
450,25,17.000000000000004,19.71,17.109
451,17,17.8,19.64,17.086000000000002
452,18,20.700000000000003,19.62,17.088
453,18,17.7,19.66,17.084000000000003
454,20,14.5,19.63,17.057000000000006
455,28,16.700000000000003,19.74,17.046000000000003
456,22,20.300000000000004,19.71,17.079000000000004
457,18,20.700000000000003,19.63,17.147000000000002
458,26,19.900000000000006,19.67,17.143000000000004
459,25,14.0,19.7,17.110000000000003
460,25,20.000000000000007,19.72,17.168000000000003
461,21,14.4,19.67,17.143000000000004
462,20,20.500000000000004,19.71,17.199
463,15,18.0,19.66,17.234
464,31,16.400000000000006,19.84,17.216000000000005
465,18,20.700000000000003,19.77,17.253000000000004
466,20,17.5,19.84,17.276000000000003
467,25,17.0,19.99,17.291000000000004
468,21,14.400000000000002,20.0,17.26
469,22,17.300000000000004,19.97,17.263000000000005
470,16,17.9,19.92,17.268000000000004
471,15,15.000000000000002,19.92,17.268000000000004
472,20,17.500000000000007,19.94,17.266000000000002
473,22,17.300000000000004,19.97,17.263000000000005
474,15,15.0,19.86,17.274
475,24,17.100000000000005,19.98,17.262
476,16,14.9,19.84,17.246000000000002
477,19,14.600000000000003,19.86,17.244
478,17,17.800000000000004,19.78,17.252
479,23,20.200000000000003,19.8,17.28
480,13,15.200000000000001,19.73,17.287
481,19,17.6,19.81,17.279
482,24,17.1,19.86,17.244
483,28,13.700000000000005,19.88,17.182000000000002
484,31,16.400000000000006,19.99,17.171000000000003
485,21,14.399999999999999,20.0,17.17
486,17,17.800000000000004,19.88,17.182000000000002
487,17,17.800000000000004,19.94,17.206000000000003
488,20,14.500000000000002,19.95,17.205000000000002
489,24,14.100000000000001,19.95,17.205
490,27,16.800000000000004,20.08,17.222
491,13,21.199999999999996,20.09,17.281000000000002
492,20,20.5,20.05,17.285
493,21,17.400000000000006,20.14,17.306000000000004
494,28,16.700000000000006,20.18,17.332000000000004
495,25,14.0,20.18,17.272000000000006
496,29,16.6,20.27,17.233000000000004
497,23,20.200000000000003,20.24,17.266000000000005
498,11,18.400000000000002,20.16,17.274000000000004
499,18,20.700000000000003,20.11,17.309000000000005
500,19,17.6,20.12,17.278000000000006
501,27,16.800000000000004,20.13,17.307000000000002
502,29,19.60000000000001,20.27,17.352999999999998
503,15,15.0,20.21,17.299
504,16,14.900000000000002,20.13,17.247
505,28,16.700000000000003,20.28,17.202
506,27,13.800000000000002,20.41,17.159000000000002
507,26,13.9,20.43,17.157000000000004
508,20,20.5,20.51,17.179000000000002
509,17,20.800000000000004,20.57,17.203000000000003
510,11,18.4,20.49,17.241
511,25,17.0,20.47,17.273000000000003
512,22,17.3,20.47,17.273000000000003
513,22,20.300000000000004,20.55,17.295
514,14,15.1,20.5,17.3
515,26,13.9,20.57,17.263
516,19,17.6,20.68,17.282
517,16,14.9,20.58,17.232000000000003
518,21,17.400000000000002,20.63,17.227000000000004
519,17,17.8,20.59,17.201000000000004
520,24,14.100000000000003,20.61,17.199
521,25,14.0,20.74,17.156000000000002
522,22,20.300000000000004,20.67,17.223000000000003
523,22,20.300000000000004,20.65,17.225
524,27,13.800000000000002,20.7,17.220000000000002
525,23,20.200000000000006,20.7,17.22
526,15,15.000000000000004,20.61,17.199
527,18,17.700000000000003,20.63,17.167
528,22,17.3,20.69,17.131000000000004
529,25,14.000000000000002,20.82,17.118000000000002
530,17,17.8,20.82,17.118000000000006
531,28,19.70000000000001,20.86,17.144000000000002
532,22,20.300000000000004,20.83,17.177000000000003
533,19,17.6,20.88,17.172
534,22,20.300000000000004,20.82,17.208000000000002
535,29,16.600000000000005,20.97,17.223
536,20,20.5,20.99,17.251
537,28,16.700000000000003,21.01,17.279
538,22,17.300000000000004,21.02,17.278000000000002
539,13,18.2,20.89,17.261000000000003
540,16,14.900000000000002,20.84,17.266000000000005
541,20,17.5,20.94,17.226000000000003
542,21,14.4,20.92,17.198000000000008
543,14,21.099999999999998,20.91,17.199000000000005
544,19,20.6,20.86,17.264
545,23,17.200000000000003,20.87,17.233000000000004
546,30,19.500000000000007,21.03,17.277
547,21,14.400000000000002,20.99,17.251000000000005
548,23,20.200000000000003,21.11,17.299000000000007
549,19,14.600000000000005,21.17,17.293000000000003
550,31,16.400000000000006,21.23,17.287000000000006
551,24,20.1,21.3,17.310000000000002
552,22,17.300000000000004,21.34,17.276
553,17,14.800000000000002,21.33,17.247
554,24,17.1,21.37,17.273
555,26,16.9,21.35,17.275
556,27,16.8,21.4,17.24
557,29,19.60000000000001,21.51,17.229
558,9,21.6,21.34,17.246000000000002
559,17,14.800000000000002,21.26,17.253999999999998
560,28,16.700000000000003,21.29,17.221
561,23,17.200000000000003,21.31,17.249000000000002
562,14,18.1,21.25,17.225
563,24,14.1,21.34,17.186
564,22,20.299999999999997,21.25,17.225
565,16,20.900000000000002,21.23,17.227
566,23,20.200000000000003,21.26,17.254
567,14,21.099999999999998,21.15,17.295000000000005
568,16,17.900000000000002,21.1,17.330000000000005
569,24,17.1,21.12,17.328000000000003
570,23,17.200000000000003,21.19,17.321
571,25,14.000000000000005,21.29,17.311000000000003
572,19,17.600000000000005,21.28,17.312
573,22,17.300000000000004,21.28,17.312
574,20,14.500000000000002,21.33,17.307000000000002
575,13,21.200000000000003,21.22,17.348
576,14,18.1,21.2,17.38
577,23,14.200000000000003,21.24,17.375999999999998
578,26,13.899999999999999,21.33,17.337000000000003
579,16,17.900000000000002,21.26,17.314000000000004
580,18,17.700000000000003,21.31,17.339000000000006
581,17,17.800000000000004,21.29,17.341000000000005
582,24,17.1,21.29,17.341000000000005
583,23,17.200000000000003,21.24,17.376
584,10,15.500000000000002,21.03,17.367000000000004
585,23,20.200000000000003,21.05,17.425000000000004
586,27,19.800000000000004,21.15,17.445000000000004
587,25,17.000000000000004,21.23,17.437
588,17,20.799999999999997,21.2,17.500000000000004
589,28,19.700000000000003,21.24,17.556
590,21,17.400000000000002,21.18,17.562000000000005
591,21,17.4,21.26,17.524000000000004
592,30,16.5,21.36,17.484
593,21,17.400000000000002,21.36,17.484000000000005
594,18,14.7,21.26,17.464000000000006
595,15,21.0,21.16,17.534000000000002
596,22,17.300000000000004,21.09,17.541000000000004
597,26,16.900000000000006,21.12,17.508000000000003
598,17,14.800000000000002,21.18,17.472
599,27,19.800000000000004,21.27,17.463
600,21,14.400000000000002,21.29,17.431000000000004
601,27,13.800000000000004,21.29,17.401
602,18,14.700000000000001,21.18,17.352000000000004
603,23,14.200000000000003,21.26,17.344000000000005
604,18,14.700000000000001,21.28,17.342000000000002
605,18,17.700000000000003,21.18,17.352000000000004
606,16,17.900000000000006,21.07,17.393000000000004
607,18,20.699999999999996,20.99,17.461000000000006
608,20,17.500000000000004,20.99,17.431000000000004
609,25,20.000000000000007,21.07,17.423000000000005
610,21,17.400000000000006,21.17,17.413000000000004
611,17,14.8,21.09,17.391000000000005
612,16,14.900000000000002,21.03,17.367000000000004
613,19,20.6,21.0,17.370000000000005
614,17,17.8,21.03,17.397000000000002
615,17,17.8,20.94,17.436000000000003
616,8,15.700000000000001,20.83,17.417
617,14,15.100000000000001,20.81,17.419000000000004
618,21,17.400000000000002,20.81,17.419000000000004
619,9,15.600000000000001,20.73,17.397000000000002
620,28,13.700000000000003,20.77,17.393
621,15,15.0,20.67,17.403000000000006
622,31,16.400000000000006,20.76,17.364000000000004
623,14,21.099999999999994,20.68,17.372000000000003
624,21,14.4,20.62,17.378000000000004
625,19,14.600000000000003,20.58,17.322000000000003
